ID,WINNER_CLUSTER,LOSER_CLUSTER,WINNER_TEAM,LOSER_TEAM,GAMEDAY,SEASON
339227,1,1,Portland St.,Southern Utah,2015-03-07,2015
339211,1,3,Northwestern St.,New Orleans,2015-03-07,2015
339186,1,4,Grand Canyon,Seattle,2015-03-07,2015
339242,1,4,Washington St.,Colorado,2015-03-07,2015
339160,2,0,Belmont,Murray St.,2015-03-07,2015
339165,2,0,UC Davis,UC Irvine,2015-03-07,2015
339176,2,1,Davidson,Duquesne,2015-03-07,2015
339175,2,2,North Dakota St.,Denver,2015-03-07,2015
339169,2,3,Charlotte,Marshall,2015-03-07,2015
339243,2,3,Eastern Washington,Weber St.,2015-03-07,2015
339193,2,3,Iona,Siena,2015-03-07,2015
339201,2,3,Michigan,Rutgers,2015-03-07,2015
339204,2,3,Montana,Montana St.,2015-03-07,2015
339174,2,3,Northeastern,Delaware,2015-03-07,2015
339178,2,3,William & Mary,Elon,2015-03-07,2015
339189,2,4,Hofstra,James Madison,2015-03-07,2015
339217,2,4,Princeton,Columbia,2015-03-07,2015
339190,3,1,Houston Baptist,Incarnate Word,2015-03-07,2015
339191,3,1,Idaho St.,Idaho,2015-03-07,2015
339185,3,3,Alabama A&M,Grambling St.,2015-03-07,2015
339226,3,3,Nicholls St.,Southeastern Louisiana,2015-03-07,2015
339214,3,3,Penn,Cornell,2015-03-07,2015
339216,3,3,Prairie View A&M,Alcorn St.,2015-03-07,2015
339223,3,3,South Alabama,Troy,2015-03-07,2015
339235,3,3,UT Rio Grande Valley,UMKC,2015-03-07,2015
339236,3,3,UTSA,North Texas,2015-03-07,2015
339239,3,3,Utah Valley,Cal St. Bakersfield,2015-03-07,2015
339177,3,3,Western Carolina,East Tennessee St.,2015-03-07,2015
339156,3,4,Appalachian St.,UT Arlington,2015-03-07,2015
339180,3,4,FIU,UAB,2015-03-07,2015
339170,3,4,Furman,Chattanooga,2015-03-07,2015
339150,4,0,Alabama,Texas A&M,2015-03-07,2015
339192,4,0,Illinois St.,Wichita St.,2015-03-07,2015
339195,4,0,La Salle,Dayton,2015-03-07,2015
339205,4,0,New Mexico,Wyoming,2015-03-07,2015
553599,4,0,Portland,Saint Mary's,2015-03-07,2015
339149,4,0,Washington,Utah,2015-03-07,2015
339171,4,1,Coastal Carolina,Gardner Webb,2015-03-07,2015
339209,4,2,Northern Arizona,Sacramento St.,2015-03-07,2015
339194,4,3,Alabama St.,Jackson St.,2015-03-07,2015
339187,4,3,Green Bay,Illinois Chicago,2015-03-07,2015
339188,4,3,Harvard,Brown,2015-03-07,2015
339164,4,3,Hawaii,Cal St. Fullerton,2015-03-07,2015
339166,4,3,Long Beach St.,UC Riverside,2015-03-07,2015
339158,4,3,Louisiana Lafayette,Arkansas St.,2015-03-07,2015
339197,4,3,Louisiana Monroe,Texas St.,2015-03-07,2015
339198,4,3,Manhattan,Marist,2015-03-07,2015
339200,4,3,Mercer,VMI,2015-03-07,2015
339179,4,3,Middle Tennessee,Florida Atlantic,2015-03-07,2015
339203,4,3,Mississippi St.,Missouri,2015-03-07,2015
339206,4,3,New Mexico St.,Chicago St.,2015-03-07,2015
339228,4,3,St. Bonaventure,Fordham,2015-03-07,2015
339233,4,3,Texas A&M Corpus Chris,Abilene Christian,2015-03-07,2015
339237,4,3,Texas Southern,Southern,2015-03-07,2015
339225,4,3,Tulane,South Florida,2015-03-07,2015
339172,4,3,UNC Wilmington,College of Charleston,2015-03-07,2015
339222,4,3,UNLV,San Jose St.,2015-03-07,2015
339196,4,3,Winthrop,Longwood,2015-03-07,2015
339154,4,4,Arizona St.,California,2015-03-07,2015
339162,4,4,Boston College,Wake Forest,2015-03-07,2015
339173,4,4,Dartmouth,Yale,2015-03-07,2015
339181,4,4,Florida St.,Pittsburgh,2015-03-07,2015
339199,4,4,Marquette,DePaul,2015-03-07,2015
339168,4,4,Monmouth,Canisius,2015-03-07,2015
339215,4,4,Pepperdine,San Diego,2015-03-07,2015
553600,4,4,Rhode Island,Saint Joseph's,2015-03-07,2015
339220,4,4,Robert Morris,Bryant,2015-03-07,2015
553601,4,4,Saint Peter's,Rider,2015-03-07,2015
339231,4,4,South Carolina,Tennessee,2015-03-07,2015
553602,4,4,St. Francis NY,St. Francis PA,2015-03-07,2015
339167,4,4,UC Santa Barbara,Cal Poly,2015-03-07,2015
339144,4,4,West Virginia,Oklahoma St.,2015-03-07,2015
339261,0,0,Wisconsin,Ohio St.,2015-03-08,2015
339263,0,3,Wofford,Western Carolina,2015-03-08,2015
339247,0,4,Cincinnati,Memphis,2015-03-08,2015
339244,0,4,Maryland,Nebraska,2015-03-08,2015
339253,0,4,Northern Iowa,Illinois St.,2015-03-08,2015
339245,0,4,SMU,Tulsa,2015-03-08,2015
339255,1,2,South Dakota,IPFW,2015-03-08,2015
339249,2,2,American,Colgate,2015-03-08,2015
339246,2,2,Lafayette,Bucknell,2015-03-08,2015
339251,2,2,William & Mary,Hofstra,2015-03-08,2015
339254,2,4,Iona,Monmouth,2015-03-08,2015
339260,2,4,North Florida,USC Upstate,2015-03-08,2015
339259,2,4,Northeastern,UNC Wilmington,2015-03-08,2015
339257,3,3,McNeese St.,Central Arkansas,2015-03-08,2015
339250,3,4,Furman,Mercer,2015-03-08,2015
339258,4,2,Penn St.,Minnesota,2015-03-08,2015
339252,4,3,Houston,East Carolina,2015-03-08,2015
339256,4,3,Oral Roberts,IUPUI,2015-03-08,2015
553603,4,4,Albany,New Hampshire,2015-03-08,2015
339248,4,4,Coastal Carolina,Winthrop,2015-03-08,2015
553604,4,4,Manhattan,Saint Peter's,2015-03-08,2015
339262,4,4,Stony Brook,Vermont,2015-03-08,2015
339275,0,1,South Dakota St.,South Dakota,2015-03-09,2015
339269,0,3,Wofford,Furman,2015-03-09,2015
339266,0,4,BYU,Portland,2015-03-09,2015
339270,0,4,Gonzaga,Pepperdine,2015-03-09,2015
339276,2,1,Western Michigan,Ohio,2015-03-09,2015
339274,2,2,Northeastern,William & Mary,2015-03-09,2015
339273,2,4,North Dakota St.,Oral Roberts,2015-03-09,2015
553605,4,1,Eastern Michigan,Miami OH,2015-03-09,2015
339272,4,2,Manhattan,Iona,2015-03-09,2015
339264,4,3,Akron,Northern Illinois,2015-03-09,2015
339265,4,3,Bowling Green,Ball St.,2015-03-09,2015
339267,4,3,Delaware St.,Savannah St.,2015-03-09,2015
339271,4,3,Hampton,Morgan St.,2015-03-09,2015
339280,0,0,Gonzaga,BYU,2015-03-10,2015
339284,0,4,Valparaiso,Green Bay,2015-03-10,2015
339278,1,3,Coppin St.,Bethune Cookman,2015-03-10,2015
339282,2,0,North Dakota St.,South Dakota St.,2015-03-10,2015
339283,2,3,Princeton,Penn,2015-03-10,2015
339285,2,4,Virginia Tech,Wake Forest,2015-03-10,2015
339277,3,3,Alcorn St.,Grambling St.,2015-03-10,2015
339281,3,3,South Carolina St.,North Carolina A&T,2015-03-10,2015
339279,4,4,Boston College,Georgia Tech,2015-03-10,2015
553606,4,4,Robert Morris,St. Francis NY,2015-03-10,2015
339299,0,1,North Carolina Central,Coppin St.,2015-03-11,2015
553607,0,2,Miami FL,Virginia Tech,2015-03-11,2015
339286,0,4,North Carolina,Boston College,2015-03-11,2015
339314,0,4,North Carolina St.,Pittsburgh,2015-03-11,2015
339316,0,4,Stanford,Washington,2015-03-11,2015
339317,0,4,Texas,Texas Tech,2015-03-11,2015
339301,1,3,Duquesne,Saint Louis,2015-03-11,2015
339289,1,4,Air Force,New Mexico,2015-03-11,2015
339305,2,2,Lafayette,American,2015-03-11,2015
339308,2,3,Minnesota,Rutgers,2015-03-11,2015
339302,3,3,FIU,UTSA,2015-03-11,2015
339303,3,3,Fordham,George Mason,2015-03-11,2015
339307,3,3,McNeese St.,Southeastern Louisiana,2015-03-11,2015
339312,3,3,New Orleans,Nicholls St.,2015-03-11,2015
339315,3,3,Rice,North Texas,2015-03-11,2015
339288,4,1,California,Washington St.,2015-03-11,2015
339290,4,2,Akron,Western Michigan,2015-03-11,2015
339296,4,2,Middle Tennessee,Charlotte,2015-03-11,2015
339291,4,3,Alabama St.,Mississippi Valley St.,2015-03-11,2015
339313,4,3,Norfolk St.,South Carolina St.,2015-03-11,2015
339309,4,3,South Carolina,Missouri,2015-03-11,2015
339292,4,3,Texas Southern,Alcorn St.,2015-03-11,2015
339311,4,3,UNLV,Nevada,2015-03-11,2015
339306,4,3,Western Kentucky,Marshall,2015-03-11,2015
339294,4,4,Auburn,Mississippi St.,2015-03-11,2015
339298,4,4,Colorado,Oregon St.,2015-03-11,2015
339300,4,4,Creighton,DePaul,2015-03-11,2015
339295,4,4,Eastern Michigan,Bowling Green,2015-03-11,2015
339297,4,4,Florida St.,Clemson,2015-03-11,2015
339287,4,4,Marquette,Seton Hall,2015-03-11,2015
339310,4,4,Penn St.,Nebraska,2015-03-11,2015
339304,4,4,TCU,Kansas St.,2015-03-11,2015
339293,4,4,USC,Arizona St.,2015-03-11,2015
339330,0,0,Duke,North Carolina St.,2015-03-12,2015
339331,0,0,Iowa St.,Texas,2015-03-12,2015
339319,0,0,North Carolina,Louisville,2015-03-12,2015
553608,0,0,Notre Dame,Miami FL,2015-03-12,2015
553609,0,0,Providence,St. John's,2015-03-12,2015
339326,0,0,Utah,Stanford,2015-03-12,2015
339325,0,0,Xavier,Butler,2015-03-12,2015
339333,0,1,Boise St.,Air Force,2015-03-12,2015
339349,0,1,George Washington,Duquesne,2015-03-12,2015
339363,0,2,Ohio St.,Minnesota,2015-03-12,2015
339374,0,2,Wyoming,Utah St.,2015-03-12,2015
339345,0,3,Colorado St.,Fresno St.,2015-03-12,2015
339346,0,3,Connecticut,South Florida,2015-03-12,2015
339360,0,3,Louisiana Tech,Rice,2015-03-12,2015
339342,0,3,UC Irvine,UC Riverside,2015-03-12,2015
339352,0,3,UTEP,FIU,2015-03-12,2015
339353,0,3,VCU,Fordham,2015-03-12,2015
339329,0,4,Arizona,California,2015-03-12,2015
339324,0,4,Baylor,West Virginia,2015-03-12,2015
339347,0,4,Georgetown,Creighton,2015-03-12,2015
339318,0,4,Kansas,TCU,2015-03-12,2015
339323,0,4,Oklahoma,Oklahoma St.,2015-03-12,2015
339321,0,4,Oregon,Colorado,2015-03-12,2015
339367,0,4,San Diego St.,UNLV,2015-03-12,2015
339371,0,4,UCLA,USC,2015-03-12,2015
339322,0,4,Villanova,Marquette,2015-03-12,2015
339320,0,4,Virginia,Florida St.,2015-03-12,2015
339361,1,3,Northwestern St.,McNeese St.,2015-03-12,2015
339357,2,0,Michigan,Illinois,2015-03-12,2015
339351,2,1,Eastern Washington,Idaho,2015-03-12,2015
339370,2,1,Sacramento St.,Portland St.,2015-03-12,2015
339327,2,2,Indiana,Northwestern,2015-03-12,2015
339366,2,3,Montana,Weber St.,2015-03-12,2015
339341,2,3,UC Davis,Cal St. Northridge,2015-03-12,2015
339350,2,4,Toledo,Eastern Michigan,2015-03-12,2015
339343,3,1,East Carolina,UCF,2015-03-12,2015
339340,3,3,Cal St. Bakersfield,Utah Valley,2015-03-12,2015
339358,3,3,Prairie View A&M,Jackson St.,2015-03-12,2015
339338,3,3,South Alabama,Arkansas Little Rock,2015-03-12,2015
339336,3,3,Southern,Alabama A&M,2015-03-12,2015
339365,3,3,UMKC,UT Rio Grande Valley,2015-03-12,2015
339373,3,4,Texas St.,UT Arlington,2015-03-12,2015
339328,4,0,Auburn,Texas A&M,2015-03-12,2015
339362,4,0,Middle Tennessee,Old Dominion,2015-03-12,2015
339332,4,0,Penn St.,Iowa,2015-03-12,2015
339372,4,0,Tennessee,Vanderbilt,2015-03-12,2015
339369,4,1,Northern Arizona,Northern Colorado,2015-03-12,2015
339348,4,3,Delaware St.,Howard,2015-03-12,2015
339359,4,3,La Salle,UMass Lowell,2015-03-12,2015
339344,4,3,Seattle,Chicago St.,2015-03-12,2015
339368,4,3,Texas A&M Corpus Chris,New Orleans,2015-03-12,2015
339334,4,4,Akron,Kent St.,2015-03-12,2015
339335,4,4,Florida,Alabama,2015-03-12,2015
339354,4,4,Hampton,Maryland Eastern Shore,2015-03-12,2015
339355,4,4,Hawaii,Long Beach St.,2015-03-12,2015
339356,4,4,Houston,Tulane,2015-03-12,2015
339359,4,4,La Salle,Massachusetts,2015-03-12,2015
339364,4,4,South Carolina,Mississippi,2015-03-12,2015
553610,4,4,St. Bonaventure,Saint Joseph's,2015-03-12,2015
339337,4,4,UAB,Western Kentucky,2015-03-12,2015
339339,4,4,UC Santa Barbara,Cal Poly,2015-03-12,2015
339385,0,0,Arizona,UCLA,2015-03-13,2015
339398,0,0,Connecticut,Cincinnati,2015-03-13,2015
339380,0,0,Iowa St.,Oklahoma,2015-03-13,2015
339375,0,0,Kansas,Baylor,2015-03-13,2015
339376,0,0,Michigan St.,Ohio St.,2015-03-13,2015
339377,0,0,North Carolina,Virginia,2015-03-13,2015
339386,0,0,Notre Dame,Duke,2015-03-13,2015
339378,0,0,Oregon,Utah,2015-03-13,2015
339399,0,0,San Diego St.,Colorado St.,2015-03-13,2015
339417,0,0,VCU,Richmond,2015-03-13,2015
339379,0,0,Villanova,Providence,2015-03-13,2015
339393,0,0,Wyoming,Boise St.,2015-03-13,2015
339381,0,0,Xavier,Georgetown,2015-03-13,2015
339415,0,1,Stephen F. Austin,Northwestern St.,2015-03-13,2015
339384,0,2,Maryland,Indiana,2015-03-13,2015
339411,0,2,Wisconsin,Michigan,2015-03-13,2015
339387,0,3,SMU,East Carolina,2015-03-13,2015
339391,0,4,Arkansas,Tennessee,2015-03-13,2015
339388,0,4,Buffalo,Akron,2015-03-13,2015
339401,0,4,Dayton,St. Bonaventure,2015-03-13,2015
339405,0,4,Georgia,South Carolina,2015-03-13,2015
339382,0,4,Kentucky,Florida,2015-03-13,2015
339383,0,4,Purdue,Penn St.,2015-03-13,2015
339410,0,4,Temple,Memphis,2015-03-13,2015
339396,0,4,UC Irvine,UC Santa Barbara,2015-03-13,2015
339397,2,2,Central Michigan,Toledo,2015-03-13,2015
339403,2,2,Eastern Washington,Sacramento St.,2015-03-13,2015
339400,2,4,Davidson,La Salle,2015-03-13,2015
339414,2,4,Montana,Northern Arizona,2015-03-13,2015
339390,3,4,Southern,Alabama St.,2015-03-13,2015
339392,4,0,Auburn,LSU,2015-03-13,2015
339402,4,0,Delaware St.,North Carolina Central,2015-03-13,2015
339412,4,0,Middle Tennessee,UTEP,2015-03-13,2015
339404,4,0,Rhode Island,George Washington,2015-03-13,2015
339389,4,0,UAB,Louisiana Tech,2015-03-13,2015
339395,4,2,Hawaii,UC Davis,2015-03-13,2015
339408,4,3,Louisiana Lafayette,Texas St.,2015-03-13,2015
339409,4,3,Louisiana Monroe,South Alabama,2015-03-13,2015
339394,4,3,New Mexico St.,Cal St. Bakersfield,2015-03-13,2015
339413,4,3,Seattle,UMKC,2015-03-13,2015
339416,4,3,Texas Southern,Prairie View A&M,2015-03-13,2015
339406,4,4,Hampton,Norfolk St.,2015-03-13,2015
339418,4,4,Sam Houston St.,Texas A&M Corpus Chris,2015-03-13,2015
339407,4,4,Tulsa,Houston,2015-03-13,2015
339422,0,0,Arizona,Oregon,2015-03-14,2015
339428,0,0,Arkansas,Georgia,2015-03-14,2015
339419,0,0,Iowa St.,Kansas,2015-03-14,2015
339420,0,0,Michigan St.,Maryland,2015-03-14,2015
339421,0,0,Notre Dame,North Carolina,2015-03-14,2015
339426,0,0,SMU,Temple,2015-03-14,2015
339423,0,0,Villanova,Xavier,2015-03-14,2015
339425,0,0,Wisconsin,Purdue,2015-03-14,2015
339441,0,0,Wyoming,San Diego St.,2015-03-14,2015
339429,0,2,Buffalo,Central Michigan,2015-03-14,2015
339432,0,2,VCU,Davidson,2015-03-14,2015
339431,0,4,Connecticut,Tulsa,2015-03-14,2015
339433,0,4,Dayton,Rhode Island,2015-03-14,2015
339436,0,4,Georgia St.,Louisiana Lafayette,2015-03-14,2015
339424,0,4,Kentucky,Auburn,2015-03-14,2015
339440,0,4,Stephen F. Austin,Sam Houston St.,2015-03-14,2015
339430,0,4,UC Irvine,Hawaii,2015-03-14,2015
339438,2,2,Eastern Washington,Montana,2015-03-14,2015
339442,4,3,Texas Southern,Southern,2015-03-14,2015
553611,4,4,Albany,Stony Brook,2015-03-14,2015
339435,4,4,Georgia Southern,Louisiana Monroe,2015-03-14,2015
339434,4,4,Hampton,Delaware St.,2015-03-14,2015
339437,4,4,Harvard,Yale,2015-03-14,2015
339439,4,4,New Mexico St.,Seattle,2015-03-14,2015
339427,4,4,UAB,Middle Tennessee,2015-03-14,2015
339444,0,0,Kentucky,Arkansas,2015-03-15,2015
339445,0,0,SMU,Connecticut,2015-03-15,2015
339446,0,0,VCU,Dayton,2015-03-15,2015
339443,0,0,Wisconsin,Michigan St.,2015-03-15,2015
339447,0,4,Georgia St.,Georgia Southern,2015-03-15,2015
339448,4,4,NJIT,New Hampshire,2015-03-16,2015
553612,0,0,Miami FL,North Carolina Central,2015-03-17,2015
339456,0,0,Murray St.,UTEP,2015-03-17,2015
339455,0,2,Louisiana Tech,Central Michigan,2015-03-17,2015
339462,0,2,Stanford,UC Davis,2015-03-17,2015
339449,0,2,Texas A&M,Montana,2015-03-17,2015
339458,0,4,George Washington,Pittsburgh,2015-03-17,2015
339452,2,4,Eastern Kentucky,Norfolk St.,2015-03-17,2015
553613,2,4,Loyola Chicago,Rider,2015-03-17,2015
339450,4,0,Alabama,Illinois,2015-03-17,2015
339451,4,0,Mississippi,BYU,2015-03-17,2015
339454,4,1,Louisiana Lafayette,Incarnate Word,2015-03-17,2015
339457,4,2,Eastern Illinois,Oakland,2015-03-17,2015
339459,4,2,Rhode Island,Iona,2015-03-17,2015
339463,4,2,Tulsa,William & Mary,2015-03-17,2015
339460,4,4,Bowling Green,St. Francis PA,2015-03-17,2015
339453,4,4,Hampton,Manhattan,2015-03-17,2015
339461,4,4,USC Upstate,James Madison,2015-03-17,2015
339464,0,0,Dayton,Boise St.,2015-03-18,2015
339467,0,0,South Dakota St.,Colorado St.,2015-03-18,2015
553615,0,0,Vanderbilt,Saint Mary's,2015-03-18,2015
339480,0,1,Old Dominion,Charleston Southern,2015-03-18,2015
339486,0,2,Temple,Bucknell,2015-03-18,2015
553614,0,4,Richmond,St. Francis NY,2015-03-18,2015
339470,2,2,Evansville,IPFW,2015-03-18,2015
339473,2,4,High Point,Maryland Eastern Shore,2015-03-18,2015
339482,2,4,Sacramento St.,Portland,2015-03-18,2015
339468,4,0,Arizona St.,Connecticut,2015-03-18,2015
339466,4,1,Colorado,Gardner Webb,2015-03-18,2015
339472,4,1,Northern Arizona,Grand Canyon,2015-03-18,2015
339487,4,2,Cleveland St.,Western Michigan,2015-03-18,2015
339479,4,2,Robert Morris,North Florida,2015-03-18,2015
339474,4,2,Vermont,Hofstra,2015-03-18,2015
339465,4,4,Canisius,Dartmouth,2015-03-18,2015
339475,4,4,Illinois St.,Green Bay,2015-03-18,2015
339478,4,4,Kent St.,Middle Tennessee,2015-03-18,2015
339476,4,4,Louisiana Monroe,Eastern Michigan,2015-03-18,2015
339477,4,4,Mercer,Stony Brook,2015-03-18,2015
339481,4,4,Oral Roberts,UC Santa Barbara,2015-03-18,2015
339469,4,4,Radford,Delaware St.,2015-03-18,2015
339484,4,4,Sam Houston St.,UNC Wilmington,2015-03-18,2015
339485,4,4,Seattle,Pepperdine,2015-03-18,2015
339471,4,4,Texas A&M Corpus Chris,Florida Gulf Coast,2015-03-18,2015
339498,0,0,Arkansas,Wofford,2015-03-19,2015
339499,0,0,Butler,Texas,2015-03-19,2015
339492,0,0,Cincinnati,Purdue,2015-03-19,2015
339495,0,0,Georgia St.,Baylor,2015-03-19,2015
339501,0,0,North Carolina St.,LSU,2015-03-19,2015
339504,0,0,Ohio St.,VCU,2015-03-19,2015
339497,0,0,UCLA,SMU,2015-03-19,2015
339493,0,0,Utah,Stephen F. Austin,2015-03-19,2015
339500,0,2,Georgetown,Eastern Washington,2015-03-19,2015
339502,0,2,Notre Dame,Northeastern,2015-03-19,2015
339489,0,2,Villanova,Lafayette,2015-03-19,2015
339494,0,4,Arizona,Texas Southern,2015-03-19,2015
