ID,WINNER_CLUSTER,LOSER_CLUSTER,WINNER_TEAM,LOSER_TEAM,GAMEDAY,SEASON
345267,0,0,George Washington,San Diego St.,2016-03-29,2016
345268,0,0,Valparaiso,BYU,2016-03-29,2016
345266,0,4,Old Dominion,UC Santa Barbara,2016-03-29,2016
345264,2,0,Columbia,UC Irvine,2016-03-29,2016
345265,2,2,Oakland,East Tennessee St.,2016-03-29,2016
552591,0,2,Old Dominion,Oakland,2016-03-30,2016
552590,4,4,Nevada,Morehead St.,2016-03-30,2016
552592,0,0,George Washington,Valparaiso,2016-03-31,2016
553787,4,4,Nevada,Morehead St.,2016-04-01,2016
553788,0,0,North Carolina,Syracuse,2016-04-02,2016
553789,0,0,Villanova,Oklahoma,2016-04-02,2016
553790,0,0,Villanova,North Carolina,2016-04-04,2016
