ID,WINNER_CLUSTER,LOSER_CLUSTER,WINNER_TEAM,LOSER_TEAM,GAMEDAY,SEASON
1041909,1,1,South Carolina St.,Florida A&M,2017-03-07,2017
1041979,1,1,Southern Utah,Montana St.,2017-03-07,2017
1042021,2,1,Northern Kentucky,Milwaukee,2017-03-07,2017
1041945,2,1,Wake Forest,Boston College,2017-03-07,2017
1041949,2,2,Clemson,North Carolina St.,2017-03-07,2017
1042022,2,2,South Dakota St.,Nebraska Omaha,2017-03-07,2017
1041963,2,4,Pittsburgh,Georgia Tech,2017-03-07,2017
1041901,3,3,Bethune Cookman,Delaware St.,2017-03-07,2017
1041965,3,3,Grambling St.,Prairie View A&M,2017-03-07,2017
1041972,3,3,Southern,Jackson St.,2017-03-07,2017
1041937,4,1,Alcorn St.,Mississippi Valley St.,2017-03-07,2017
1041932,4,2,Mount St. Mary's,St. Francis PA,2017-03-07,2017
1041936,4,3,Texas Southern,Alabama St.,2017-03-07,2017
1041986,0,1,USC,Washington,2017-03-08,2017
1041955,0,1,Xavier,DePaul,2017-03-08,2017
1041990,0,2,Bucknell,Lehigh,2017-03-08,2017
1042024,0,2,Duke,Clemson,2017-03-08,2017
1041977,0,2,Miami FL,Syracuse,2017-03-08,2017
1042032,0,2,Virginia,Pittsburgh,2017-03-08,2017
1041946,0,3,California,Oregon St.,2017-03-08,2017
1041981,0,4,TCU,Oklahoma,2017-03-08,2017
1041935,1,2,Air Force,Wyoming,2017-03-08,2017
1041940,1,4,Louisiana Monroe,Arkansas St.,2017-03-08,2017
1041976,1,4,UMass Lowell,Saint Joseph's,2017-03-08,2017
1041941,2,1,Louisiana Lafayette,Little Rock,2017-03-08,2017
1041958,2,1,Marshall,Florida Atlantic,2017-03-08,2017
1041983,2,1,Rice,Southern Miss,2017-03-08,2017
1041938,2,1,Troy,Appalachian St.,2017-03-08,2017
1041985,2,1,Utah St.,San Jose St.,2017-03-08,2017
1041952,2,2,Colorado,Washington St.,2017-03-08,2017
1042025,2,2,Virginia Tech,Wake Forest,2017-03-08,2017
1041939,2,4,Arizona St.,Stanford,2017-03-08,2017
1041961,2,4,St. John's,Georgetown,2017-03-08,2017
1041956,3,1,Saint Louis,Duquesne,2017-03-08,2017
1041989,3,1,UTSA,Western Kentucky,2017-03-08,2017
1041942,3,4,Missouri,Auburn,2017-03-08,2017
1041973,4,1,Mississippi St.,LSU,2017-03-08,2017
1042030,4,1,Norfolk St.,South Carolina St.,2017-03-08,2017
1041947,4,1,Sam Houston St.,Central Arkansas,2017-03-08,2017
1041984,4,1,San Diego St.,UNLV,2017-03-08,2017
1041948,4,1,UAB,Charlotte,2017-03-08,2017
1042011,4,2,Rutgers,Ohio St.,2017-03-08,2017
1041988,4,2,Texas,Texas Tech,2017-03-08,2017
1041950,4,3,Coastal Carolina,South Alabama,2017-03-08,2017
1042027,4,3,North Carolina Central,Bethune Cookman,2017-03-08,2017
1041974,4,4,Lamar,Southeastern Louisiana,2017-03-08,2017
1041976,4,4,Massachusetts,Saint Joseph's,2017-03-08,2017
1042009,4,4,Penn St.,Nebraska,2017-03-08,2017
1042035,0,0,Duke,Louisville,2017-03-09,2017
1041944,0,0,Kansas St.,Baylor,2017-03-09,2017
1042054,0,0,North Carolina,Miami FL,2017-03-09,2017
1042060,0,0,Notre Dame,Virginia,2017-03-09,2017
1042048,0,0,TCU,Kansas,2017-03-09,2017
1042063,0,0,UCLA,USC,2017-03-09,2017
1042041,0,0,Xavier,Butler,2017-03-09,2017
1042036,0,1,Colorado St.,Air Force,2017-03-09,2017
1042039,0,2,Arizona,Colorado,2017-03-09,2017
1042042,0,2,California,Utah,2017-03-09,2017
1042043,0,2,Florida St.,Virginia Tech,2017-03-09,2017
1042006,0,2,Indiana,Iowa,2017-03-09,2017
1041971,0,2,Iowa St.,Oklahoma St.,2017-03-09,2017
1042058,0,2,Nevada,Utah St.,2017-03-09,2017
1042038,0,2,Oregon,Arizona St.,2017-03-09,2017
1041975,0,2,Seton Hall,Marquette,2017-03-09,2017
1042062,0,2,Villanova,St. John's,2017-03-09,2017
1042056,0,3,Middle Tennessee,UTSA,2017-03-09,2017
1041993,0,3,New Mexico St.,Chicago St.,2017-03-09,2017
1042055,0,4,Michigan St.,Penn St.,2017-03-09,2017
1042059,0,4,Northwestern,Rutgers,2017-03-09,2017
1041987,0,4,Vanderbilt,Texas A&M,2017-03-09,2017
1042064,0,4,West Virginia,Texas,2017-03-09,2017
1041996,1,1,UMKC,UT Rio Grande Valley,2017-03-09,2017
1041994,1,3,Long Beach St.,Hawaii,2017-03-09,2017
1042019,1,3,Maryland Eastern Shore,Hampton,2017-03-09,2017
1041953,2,0,Creighton,Providence,2017-03-09,2017
1042028,2,1,Eastern Washington,Sacramento St.,2017-03-09,2017
1042031,2,1,North Dakota,Portland St.,2017-03-09,2017
1042033,2,1,Weber St.,Southern Utah,2017-03-09,2017
1042016,2,2,Ball St.,Western Michigan,2017-03-09,2017
1041954,2,2,Davidson,La Salle,2017-03-09,2017
1042004,2,2,Michigan,Illinois,2017-03-09,2017
1042023,2,2,Ohio,Toledo,2017-03-09,2017
1042061,2,2,UTEP,Rice,2017-03-09,2017
1042044,2,3,George Washington,Saint Louis,2017-03-09,2017
1042014,2,4,Akron,Eastern Michigan,2017-03-09,2017
1042050,2,4,Louisiana Tech,UAB,2017-03-09,2017
1042052,2,4,Marshall,Old Dominion,2017-03-09,2017
1042020,3,3,Howard,Morgan St.,2017-03-09,2017
1042049,3,4,Stephen F. Austin,Lamar,2017-03-09,2017
1041992,4,1,Cal St. Fullerton,Cal St. Northridge,2017-03-09,2017
1042047,4,1,Sam Houston St.,Houston Baptist,2017-03-09,2017
1042053,4,1,St. Bonaventure,UMass Lowell,2017-03-09,2017
1041991,4,1,UC Davis,Cal Poly,2017-03-09,2017
1042001,4,2,East Carolina,Temple,2017-03-09,2017
1041968,4,2,Idaho,Montana,2017-03-09,2017
1042040,4,2,San Diego St.,Boise St.,2017-03-09,2017
1042000,4,3,Connecticut,South Florida,2017-03-09,2017
1041959,4,3,George Mason,Fordham,2017-03-09,2017
1042057,4,3,Mississippi,Missouri,2017-03-09,2017
1042013,4,3,Tulsa,Tulane,2017-03-09,2017
1041998,4,3,UC Irvine,UC Riverside,2017-03-09,2017
1042037,4,4,Alabama,Mississippi St.,2017-03-09,2017
1041960,4,4,Fresno St.,New Mexico,2017-03-09,2017
1041962,4,4,Georgia,Tennessee,2017-03-09,2017
1042017,4,4,Kent St.,Buffalo,2017-03-09,2017
1042053,4,4,St. Bonaventure,Massachusetts,2017-03-09,2017
1041997,4,4,Utah Valley,Seattle,2017-03-09,2017
1042074,0,0,Arizona,UCLA,2017-03-10,2017
1042067,0,0,Duke,North Carolina,2017-03-10,2017
1042093,0,0,Iowa St.,TCU,2017-03-10,2017
1042069,0,0,Minnesota,Michigan St.,2017-03-10,2017
1042098,0,0,Northwestern,Maryland,2017-03-10,2017
1042086,0,0,Notre Dame,Florida St.,2017-03-10,2017
1042078,0,0,Oregon,California,2017-03-10,2017
1042085,0,0,Vanderbilt,Florida,2017-03-10,2017
1042072,0,0,Villanova,Seton Hall,2017-03-10,2017
1042094,0,0,West Virginia,Kansas St.,2017-03-10,2017
1042092,0,0,Wisconsin,Indiana,2017-03-10,2017
1042100,0,2,Middle Tennessee,UTEP,2017-03-10,2017
1042075,0,4,Arkansas,Mississippi,2017-03-10,2017
1042079,0,4,Cincinnati,Tulsa,2017-03-10,2017
1042068,0,4,Kentucky,Georgia,2017-03-10,2017
1042087,0,4,Nevada,Fresno St.,2017-03-10,2017
1042071,0,4,Rhode Island,St. Bonaventure,2017-03-10,2017
1042083,0,4,SMU,East Carolina,2017-03-10,2017
1042008,0,4,UCF,Memphis,2017-03-10,2017
1042034,0,4,UT Arlington,Coastal Carolina,2017-03-10,2017
1042088,0,4,VCU,George Mason,2017-03-10,2017
1042082,2,0,Creighton,Xavier,2017-03-10,2017
1042066,2,0,Davidson,Dayton,2017-03-10,2017
1042070,2,0,Michigan,Purdue,2017-03-10,2017
1042065,2,2,Akron,Ball St.,2017-03-10,2017
1042097,2,2,Marshall,Louisiana Tech,2017-03-10,2017
1042089,2,2,Richmond,George Washington,2017-03-10,2017
1042045,2,2,Troy,Georgia Southern,2017-03-10,2017
1042084,2,2,Weber St.,Eastern Washington,2017-03-10,2017
1042091,2,4,North Dakota,Idaho,2017-03-10,2017
1042073,4,0,Alabama,South Carolina,2017-03-10,2017
1042081,4,0,Connecticut,Houston,2017-03-10,2017
1042099,4,1,North Carolina Central,Maryland Eastern Shore,2017-03-10,2017
1042051,4,1,Texas St.,Louisiana Monroe,2017-03-10,2017
1042096,4,1,UC Irvine,Long Beach St.,2017-03-10,2017
1042046,4,2,Georgia St.,Louisiana Lafayette,2017-03-10,2017
1042095,4,2,Kent St.,Ohio,2017-03-10,2017
1042026,4,3,Alcorn St.,Southern,2017-03-10,2017
1042090,4,3,Norfolk St.,Howard,2017-03-10,2017
1042103,4,3,Texas A&M Corpus Chris,Stephen F. Austin,2017-03-10,2017
1042029,4,3,Texas Southern,Grambling St.,2017-03-10,2017
1042076,4,4,Cal St. Bakersfield,Utah Valley,2017-03-10,2017
1042102,4,4,New Orleans,Sam Houston St.,2017-03-10,2017
1042109,0,0,Arizona,Oregon,2017-03-11,2017
1042110,0,0,Arkansas,Vanderbilt,2017-03-11,2017
1042115,0,0,Duke,Notre Dame,2017-03-11,2017
1042117,0,0,Iowa St.,West Virginia,2017-03-11,2017
1042113,0,0,Nevada,Colorado St.,2017-03-11,2017
1042105,0,0,SMU,UCF,2017-03-11,2017
1042124,0,0,Wisconsin,Northwestern,2017-03-11,2017
1042101,0,1,New Mexico St.,UMKC,2017-03-11,2017
1042118,0,2,Middle Tennessee,Marshall,2017-03-11,2017
1042104,0,2,Rhode Island,Davidson,2017-03-11,2017
1042125,0,2,VCU,Richmond,2017-03-11,2017
1042015,0,2,Vermont,Albany,2017-03-11,2017
1042114,0,2,Villanova,Creighton,2017-03-11,2017
1042112,0,4,Cincinnati,Connecticut,2017-03-11,2017
1042080,0,4,Colorado St.,San Diego St.,2017-03-11,2017
1042107,0,4,Kentucky,Alabama,2017-03-11,2017
1042111,0,4,New Mexico St.,Cal St. Bakersfield,2017-03-11,2017
1042119,2,0,Michigan,Minnesota,2017-03-11,2017
1042123,2,2,North Dakota,Weber St.,2017-03-11,2017
1041982,2,2,Princeton,Penn,2017-03-11,2017
1042116,2,4,Troy,Georgia St.,2017-03-11,2017
1041966,2,4,Yale,Harvard,2017-03-11,2017
1042126,4,0,Texas St.,UT Arlington,2017-03-11,2017
1042106,4,2,Kent St.,Akron,2017-03-11,2017
1042121,4,4,New Orleans,Texas A&M Corpus Chris,2017-03-11,2017
1042122,4,4,North Carolina Central,Norfolk St.,2017-03-11,2017
1042108,4,4,Texas Southern,Alcorn St.,2017-03-11,2017
1042077,4,4,UC Davis,Cal St. Fullerton,2017-03-11,2017
1042127,4,4,UC Davis,UC Irvine,2017-03-11,2017
1042129,0,0,Kentucky,Arkansas,2017-03-12,2017
1042133,0,0,Rhode Island,VCU,2017-03-12,2017
1042130,0,0,SMU,Cincinnati,2017-03-12,2017
1042131,2,0,Michigan,Wisconsin,2017-03-12,2017
1042135,2,2,Princeton,Yale,2017-03-12,2017
1042134,2,4,Troy,Texas St.,2017-03-12,2017
1042185,2,4,Liberty,Norfolk St.,2017-03-13,2017
1042154,0,0,Colorado St.,College of Charleston,2017-03-14,2017
1042181,0,2,Kansas St.,Wake Forest,2017-03-14,2017
1042152,0,2,Oakland,Clemson,2017-03-14,2017
1042150,1,1,Campbell,Houston Baptist,2017-03-14,2017
1042179,2,1,St. Francis PA,Jacksonville,2017-03-14,2017
1042145,2,2,Boise St.,Utah,2017-03-14,2017
1042151,2,2,Samford,Canisius,2017-03-14,2017
1042173,2,4,Illinois,Valparaiso,2017-03-14,2017
1042137,2,4,Richmond,Alabama,2017-03-14,2017
1042148,4,0,Cal St. Bakersfield,California,2017-03-14,2017
1042169,4,0,Georgia Tech,Indiana,2017-03-14,2017
1042191,4,0,Mississippi,Monmouth,2017-03-14,2017
1042192,4,4,Mount St. Mary's,New Orleans,2017-03-14,2017
1042197,0,0,USC,Providence,2017-03-15,2017
1042141,0,0,UT Arlington,BYU,2017-03-15,2017
1042155,0,2,UCF,Colorado,2017-03-15,2017
1042174,0,4,Illinois St.,UC Irvine,2017-03-15,2017
1042163,0,4,TCU,Fresno St.,2017-03-15,2017
1042171,1,4,UMKC,Green Bay,2017-03-15,2017
1042136,2,0,Akron,Houston,2017-03-15,2017
1042142,2,2,Fort Wayne,Ball St.,2017-03-15,2017
1042166,2,2,George Washington,Toledo,2017-03-15,2017
1042177,2,2,Iowa,South Dakota,2017-03-15,2017
1042199,2,2,Rice,San Francisco,2017-03-15,2017
1042206,2,2,Syracuse,UNC Greensboro,2017-03-15,2017
1042161,2,2,UMBC,Fairfield,2017-03-15,2017
1042160,2,2,Wyoming,Eastern Washington,2017-03-15,2017
1042144,2,4,Belmont,Georgia,2017-03-15,2017
1042165,3,4,Loyola MD,George Mason,2017-03-15,2017
1042167,4,2,Utah Valley,Georgia Southern,2017-03-15,2017
1042153,4,3,Coastal Carolina,Hampton,2017-03-15,2017
1042172,4,3,Idaho,Stephen F. Austin,2017-03-15,2017
1042168,4,4,Texas A&M Corpus Chris,Georgia St.,2017-03-15,2017
1042193,4,4,UC Davis,North Carolina Central,2017-03-15,2017
1042147,0,0,Butler,Winthrop,2017-03-16,2017
1042159,0,0,Florida,East Tennessee St.,2017-03-16,2017
1042178,0,0,Iowa St.,Nevada,2017-03-16,2017
1042190,0,0,Middle Tennessee,Minnesota,2017-03-16,2017
1042195,0,0,Northwestern,Vanderbilt,2017-03-16,2017
1042198,0,0,Purdue,Vermont,2017-03-16,2017
1042200,0,0,Saint Mary's,VCU,2017-03-16,2017
1042146,0,0,West Virginia,Bucknell,2017-03-16,2017
1042187,0,0,Xavier,Maryland,2017-03-16,2017
1042139,0,2,Arizona,North Dakota,2017-03-16,2017
1042162,0,2,Florida St.,Florida Gulf Coast,2017-03-16,2017
1042170,0,2,Gonzaga,South Dakota St.,2017-03-16,2017
1042196,0,2,Notre Dame,Princeton,2017-03-16,2017
1042138,0,2,Saint Peter's,Albany,2017-03-16,2017
1042203,0,2,Virginia,UNC Wilmington,2017-03-16,2017
1042204,0,2,Wisconsin,Virginia Tech,2017-03-16,2017
1042213,0,4,Villanova,Mount St. Mary's,2017-03-16,2017
1042164,2,2,Furman,USC Upstate,2017-03-16,2017
1042202,2,2,Tennessee Martin,UNC Asheville,2017-03-16,2017
1042149,2,4,Weber St.,Cal St. Fullerton,2017-03-16,2017
1042205,4,4,Illinois Chicago,Stony Brook,2017-03-16,2017
1042184,4,4,Texas St.,Lamar,2017-03-16,2017
1042140,0,0,Arkansas,Seton Hall,2017-03-17,2017
1042143,0,0,Baylor,New Mexico St.,2017-03-17,2017
1042209,0,0,Cincinnati,Kansas St.,2017-03-17,2017
1042188,0,0,Michigan St.,Miami FL,2017-03-17,2017
1042228,0,0,USC,SMU,2017-03-17,2017
1042157,0,0,Wichita St.,Dayton,2017-03-17,2017
1042158,0,2,Duke,Troy,2017-03-17,2017
1042183,0,2,Kentucky,Northern Kentucky,2017-03-17,2017
1042180,0,2,Louisville,Jacksonville St.,2017-03-17,2017
1042176,0,2,Oregon,Iona,2017-03-17,2017
1042156,0,2,Rhode Island,Creighton,2017-03-17,2017
1042186,0,2,South Carolina,Marquette,2017-03-17,2017
1042224,0,4,Kansas,UC Davis,2017-03-17,2017
1042194,0,4,North Carolina,Texas Southern,2017-03-17,2017
1042182,0,4,UCLA,Kent St.,2017-03-17,2017
1042189,2,2,Michigan,Oklahoma St.,2017-03-17,2017
1042236,0,0,Arizona,Saint Mary's,2017-03-18,2017
1042237,0,0,Butler,Middle Tennessee,2017-03-18,2017
1042239,0,0,Florida,Virginia,2017-03-18,2017
1042243,0,0,Gonzaga,Northwestern,2017-03-18,2017
1042245,0,0,Purdue,Iowa St.,2017-03-18,2017
1042247,0,0,West Virginia,Notre Dame,2017-03-18,2017
1042250,0,0,Wisconsin,Villanova,2017-03-18,2017
1042240,0,0,Xavier,Florida St.,2017-03-18,2017
1042233,2,2,UMBC,St. Francis PA,2017-03-18,2017
1042225,4,2,Mississippi,Syracuse,2017-03-18,2017
1042257,0,0,Baylor,USC,2017-03-19,2017
1042263,0,0,Kansas,Michigan St.,2017-03-19,2017
1042264,0,0,Kentucky,Wichita St.,2017-03-19,2017
1042256,0,0,North Carolina,Arkansas,2017-03-19,2017
1042266,0,0,Oregon,Rhode Island,2017-03-19,2017
1042259,0,0,South Carolina,Duke,2017-03-19,2017
1042258,0,0,UCLA,Cincinnati,2017-03-19,2017
1042223,0,2,TCU,Iowa,2017-03-19,2017
1042265,2,0,Michigan,Louisville,2017-03-19,2017
1042219,2,0,Richmond,Oakland,2017-03-19,2017
1042221,4,2,Georgia Tech,Belmont,2017-03-19,2017
1042222,0,0,UCF,Illinois St.,2017-03-20,2017
1042220,0,2,UT Arlington,Akron,2017-03-20,2017
1042238,1,2,Campbell,Tennessee Martin,2017-03-20,2017
1042234,2,1,Wyoming,UMKC,2017-03-20,2017
1042215,2,2,Illinois,Boise St.,2017-03-20,2017
1042246,2,2,Liberty,Samford,2017-03-20,2017
1042216,4,0,Cal St. Bakersfield,Colorado St.,2017-03-20,2017
1042242,4,2,Illinois Chicago,George Washington,2017-03-20,2017
1042255,4,2,Texas A&M Corpus Chris,Weber St.,2017-03-20,2017
1042235,4,2,Utah Valley,Rice,2017-03-20,2017
1042230,4,3,Coastal Carolina,Loyola MD,2017-03-20,2017
1042282,0,2,TCU,Richmond,2017-03-21,2017
1042272,4,4,Georgia Tech,Mississippi,2017-03-21,2017
1042292,0,2,UCF,Illinois,2017-03-22,2017
1042294,2,4,Wyoming,Utah Valley,2017-03-22,2017
1042287,4,0,Cal St. Bakersfield,UT Arlington,2017-03-22,2017
1042289,4,4,Coastal Carolina,Illinois Chicago,2017-03-22,2017
1042262,4,4,Texas St.,Idaho,2017-03-22,2017
1042270,0,0,Gonzaga,West Virginia,2017-03-23,2017
1042279,0,0,Kansas,Purdue,2017-03-23,2017
1042267,0,0,Xavier,Arizona,2017-03-23,2017
1042281,0,2,Oregon,Michigan,2017-03-23,2017
1042268,0,0,Florida,Wisconsin,2017-03-24,2017
1042280,0,0,Kentucky,UCLA,2017-03-24,2017
1042276,0,0,North Carolina,Butler,2017-03-24,2017
1042275,0,0,South Carolina,Baylor,2017-03-24,2017
1042304,0,0,Gonzaga,Xavier,2017-03-25,2017
1042305,0,0,Oregon,Kansas,2017-03-25,2017
1042302,0,4,Saint Peter's,Texas St.,2017-03-25,2017
1042295,2,1,Furman,Campbell,2017-03-25,2017
1042307,0,0,North Carolina,Kentucky,2017-03-26,2017
1042306,0,0,South Carolina,Florida,2017-03-26,2017
1042301,2,2,UMBC,Liberty,2017-03-26,2017
1042300,4,2,Texas A&M Corpus Chris,Fort Wayne,2017-03-26,2017
1042297,4,2,Coastal Carolina,Wyoming,2017-03-27,2017
1042303,0,0,TCU,UCF,2017-03-28,2017
1042296,4,4,Georgia Tech,Cal St. Bakersfield,2017-03-28,2017
1042309,0,2,Saint Peter's,Furman,2017-03-29,2017
1042310,4,2,Texas A&M Corpus Chris,UMBC,2017-03-29,2017
1042312,0,4,TCU,Georgia Tech,2017-03-30,2017
1042313,0,4,Saint Peter's,Texas A&M Corpus Chris,2017-03-31,2017
1042299,2,4,Wyoming,Coastal Carolina,2017-03-31,2017
1042308,0,0,Gonzaga,South Carolina,2017-04-01,2017
1042311,0,0,North Carolina,Oregon,2017-04-01,2017
1042314,0,0,North Carolina,Gonzaga,2017-04-03,2017
