ID,WINNER_CLUSTER,LOSER_CLUSTER,WINNER_TEAM,LOSER_TEAM,GAMEDAY,SEASON
1063716,2,3,UC Davis,UC Riverside,2018-03-08,2018
1063663,2,3,Utah Valley,Cal St. Bakersfield,2018-03-08,2018
1063799,2,4,USC,Oregon St.,2018-03-08,2018
1063792,4,0,Georgia,Missouri,2018-03-08,2018
1063664,4,1,Cal St. Fullerton,Long Beach St.,2018-03-08,2018
1063687,4,1,Grand Canyon,UMKC,2018-03-08,2018
1063726,4,1,Memphis,South Florida,2018-03-08,2018
1063771,4,1,North Carolina Central,Savannah St.,2018-03-08,2018
1063788,4,1,Stephen F. Austin,Central Arkansas,2018-03-08,2018
1063725,4,1,UCF,East Carolina,2018-03-08,2018
1063719,4,2,Kent St.,Ball St.,2018-03-08,2018
1063785,4,3,Sam Houston St.,New Orleans,2018-03-08,2018
1063711,4,3,Seattle,UT Rio Grande Valley,2018-03-08,2018
1063724,4,4,SMU,Connecticut,2018-03-08,2018
1063808,0,0,Alabama,Auburn,2018-03-09,2018
1063824,0,0,Arkansas,Florida,2018-03-09,2018
1063813,0,0,Kansas,Kansas St.,2018-03-09,2018
1063827,0,0,North Carolina,Duke,2018-03-09,2018
1063815,0,0,Providence,Xavier,2018-03-09,2018
1063821,0,0,San Diego St.,Nevada,2018-03-09,2018
1063832,0,0,Tennessee,Mississippi St.,2018-03-09,2018
1063810,0,0,Virginia,Clemson,2018-03-09,2018
1063840,0,0,West Virginia,Texas Tech,2018-03-09,2018
1063834,0,0,Western Kentucky,Old Dominion,2018-03-09,2018
1063822,0,1,St. Bonaventure,Richmond,2018-03-09,2018
1063816,0,2,Arizona,UCLA,2018-03-09,2018
1063784,0,2,Georgia St.,Troy,2018-03-09,2018
1063807,0,2,Rhode Island,VCU,2018-03-09,2018
1063825,0,2,Villanova,Butler,2018-03-09,2018
1063835,0,2,Wichita St.,Temple,2018-03-09,2018
1063809,0,4,Buffalo,Kent St.,2018-03-09,2018
1063806,0,4,Cincinnati,SMU,2018-03-09,2018
1063830,0,4,Houston,UCF,2018-03-09,2018
1063812,0,4,Kentucky,Georgia,2018-03-09,2018
1063776,0,4,Louisiana Lafayette,Texas St.,2018-03-09,2018
1063838,0,4,New Mexico St.,Seattle,2018-03-09,2018
1063774,1,3,Texas Southern,Prairie View A&M,2018-03-09,2018
1063836,2,1,Eastern Washington,Southern Utah,2018-03-09,2018
1063831,2,1,Marshall,Southern Miss,2018-03-09,2018
1063811,2,1,Saint Joseph's,George Mason,2018-03-09,2018
1063778,2,1,UT Arlington,Appalachian St.,2018-03-09,2018
1063837,2,2,New Mexico,Utah St.,2018-03-09,2018
1063839,2,2,USC,Oregon,2018-03-09,2018
1063826,2,4,Davidson,Saint Louis,2018-03-09,2018
1063828,2,4,Toledo,Eastern Michigan,2018-03-09,2018
1063775,3,3,Arkansas Pine Bluff,Southern,2018-03-09,2018
1063793,4,1,Georgia Southern,Louisiana Monroe,2018-03-09,2018
1063817,4,2,Cal St. Fullerton,UC Davis,2018-03-09,2018
1063818,4,2,Grand Canyon,Utah Valley,2018-03-09,2018
1063820,4,3,North Carolina Central,Morgan St.,2018-03-09,2018
1063814,4,4,Memphis,Tulsa,2018-03-09,2018
1063823,4,4,Southeastern Louisiana,Sam Houston St.,2018-03-09,2018
1063833,4,4,Stephen F. Austin,Nicholls St.,2018-03-09,2018
1063855,0,0,Houston,Wichita St.,2018-03-10,2018
1063860,0,0,Kansas,West Virginia,2018-03-10,2018
1063842,0,0,Kentucky,Alabama,2018-03-10,2018
1063853,0,0,Villanova,Providence,2018-03-10,2018
1063862,0,0,Virginia,North Carolina,2018-03-10,2018
1063856,0,2,Arizona,USC,2018-03-10,2018
1063849,0,2,Buffalo,Toledo,2018-03-10,2018
1063858,0,2,Montana,Eastern Washington,2018-03-10,2018
1063845,0,2,Rhode Island,Saint Joseph's,2018-03-10,2018
1063861,0,2,San Diego St.,New Mexico,2018-03-10,2018
1063843,0,4,Cincinnati,Memphis,2018-03-10,2018
1063851,0,4,Georgia St.,Georgia Southern,2018-03-10,2018
1063859,0,4,New Mexico St.,Grand Canyon,2018-03-10,2018
1063848,1,3,Texas Southern,Arkansas Pine Bluff,2018-03-10,2018
1063850,2,0,Davidson,St. Bonaventure,2018-03-10,2018
1063846,2,0,Marshall,Western Kentucky,2018-03-10,2018
1063844,2,0,UT Arlington,Louisiana Lafayette,2018-03-10,2018
1063708,2,2,Penn,Yale,2018-03-10,2018
1063769,2,2,UMBC,Vermont,2018-03-10,2018
1063671,4,1,Harvard,Cornell,2018-03-10,2018
1063841,4,2,UC Irvine,UC Santa Barbara,2018-03-10,2018
1063852,4,4,North Carolina Central,Hampton,2018-03-10,2018
1063854,4,4,Stephen F. Austin,Southeastern Louisiana,2018-03-10,2018
1063867,0,0,Cincinnati,Houston,2018-03-11,2018
1063868,0,0,Kentucky,Tennessee,2018-03-11,2018
1063865,0,2,Georgia St.,UT Arlington,2018-03-11,2018
1063864,2,0,Davidson,Rhode Island,2018-03-11,2018
1063866,2,4,Penn,Harvard,2018-03-11,2018
1063916,2,1,Drake,Abilene Christian,2018-03-12,2018
1063922,2,2,Central Michigan,Fort Wayne,2018-03-12,2018
1063927,4,2,San Diego,Hartford,2018-03-12,2018
1063932,0,2,Louisville,Northern Kentucky,2018-03-13,2018
1063905,0,2,Middle Tennessee,Vermont,2018-03-13,2018
1063908,0,2,Oklahoma St.,Florida Gulf Coast,2018-03-13,2018
1063898,0,2,St. Bonaventure,UCLA,2018-03-13,2018
1063915,0,2,Western Kentucky,Boston College,2018-03-13,2018
1063901,0,4,Baylor,Wagner,2018-03-13,2018
1063907,0,4,Notre Dame,Hampton,2018-03-13,2018
1063911,0,4,Saint Mary's,Southeastern Louisiana,2018-03-13,2018
1063909,2,2,Oregon,Rider,2018-03-13,2018
1063973,2,2,USC,UNC Asheville,2018-03-13,2018
1063925,2,2,Utah Valley,Eastern Washington,2018-03-13,2018
1063886,4,2,Radford,LIU Brooklyn,2018-03-13,2018
1063906,0,0,Mississippi St.,Nebraska,2018-03-14,2018
1063910,0,2,Penn St.,Temple,2018-03-14,2018
1063871,0,2,Syracuse,Arizona St.,2018-03-14,2018
1063921,1,4,Central Arkansas,Seattle,2018-03-14,2018
1063893,1,4,Texas Southern,North Carolina Central,2018-03-14,2018
1063904,2,0,LSU,Louisiana Lafayette,2018-03-14,2018
1063919,2,2,Campbell,Miami OH,2018-03-14,2018
1063914,2,2,Utah,UC Davis,2018-03-14,2018
1063928,2,4,Marquette,Harvard,2018-03-14,2018
1063926,2,4,Mercer,Grand Canyon,2018-03-14,2018
1063933,3,3,New Orleans,UT Rio Grande Valley,2018-03-14,2018
1063934,4,0,North Texas,South Dakota,2018-03-14,2018
1063924,4,2,Eastern Michigan,Niagara,2018-03-14,2018
1063929,4,2,Illinois Chicago,St. Francis PA,2018-03-14,2018
1063920,4,2,Jacksonville St.,Canisius,2018-03-14,2018
1063923,4,2,San Francisco,Colgate,2018-03-14,2018
1063902,4,2,Washington,Boise St.,2018-03-14,2018
1063870,0,0,Buffalo,Arizona,2018-03-15,2018
1063882,0,0,Gonzaga,UNC Greensboro,2018-03-15,2018
1063883,0,0,Houston,San Diego St.,2018-03-15,2018
1063887,0,0,Loyola Chicago,Miami FL,2018-03-15,2018
1063890,0,0,Michigan,Montana,2018-03-15,2018
1063869,0,2,Alabama,Virginia Tech,2018-03-15,2018
1063880,0,2,Duke,Iona,2018-03-15,2018
1063884,0,2,Kansas,Penn,2018-03-15,2018
1063879,0,2,Kentucky,Davidson,2018-03-15,2018
1063895,0,2,Ohio St.,South Dakota St.,2018-03-15,2018
1063896,0,2,Rhode Island,Oklahoma,2018-03-15,2018
1063894,0,2,Seton Hall,North Carolina St.,2018-03-15,2018
1063900,0,4,Tennessee,Wright St.,2018-03-15,2018
1063899,0,4,Texas Tech,Stephen F. Austin,2018-03-15,2018
1063955,0,4,Villanova,Radford,2018-03-15,2018
1063917,4,1,Austin Peay,Louisiana Monroe,2018-03-15,2018
1063876,0,0,Cincinnati,Georgia St.,2018-03-16,2018
1063877,0,0,Clemson,New Mexico St.,2018-03-16,2018
1063874,0,0,Michigan St.,Bucknell,2018-03-16,2018
1063892,0,0,Nevada,Texas,2018-03-16,2018
1063897,0,0,Texas A&M,Providence,2018-03-16,2018
1063891,0,0,West Virginia,Murray St.,2018-03-16,2018
1063873,0,2,Auburn,College of Charleston,2018-03-16,2018
1063878,0,2,Kansas St.,Creighton,2018-03-16,2018
1063995,0,2,Syracuse,TCU,2018-03-16,2018
1063872,2,0,Butler,Arkansas,2018-03-16,2018
1063888,2,0,Marshall,Wichita St.,2018-03-16,2018
1063889,2,0,UMBC,Virginia,2018-03-16,2018
1063951,2,2,Central Michigan,Wofford,2018-03-16,2018
1064006,0,0,Duke,Rhode Island,2018-03-17,2018
1064008,0,0,Gonzaga,Ohio St.,2018-03-17,2018
1064009,0,0,Kansas,Seton Hall,2018-03-17,2018
1064013,0,0,Kentucky,Buffalo,2018-03-17,2018
1064007,0,0,Loyola Chicago,Tennessee,2018-03-17,2018
1063994,0,0,Penn St.,Notre Dame,2018-03-17,2018
1064014,0,0,Texas Tech,Florida,2018-03-17,2018
1064011,0,0,Villanova,Alabama,2018-03-17,2018
1063952,4,1,San Diego,Portland St.,2018-03-17,2018
1064023,0,0,Clemson,Auburn,2018-03-18,2018
1064024,0,0,Florida St.,Xavier,2018-03-18,2018
1063960,0,0,Louisville,Middle Tennessee,2018-03-18,2018
1063989,0,0,Mississippi St.,Baylor,2018-03-18,2018
1064020,0,0,Nevada,Cincinnati,2018-03-18,2018
1064019,0,0,Texas A&M,North Carolina,2018-03-18,2018
1064022,0,2,Kansas St.,UMBC,2018-03-18,2018
1064018,0,2,Purdue,Butler,2018-03-18,2018
1064021,0,2,West Virginia,Marshall,2018-03-18,2018
1063993,2,2,Marquette,Oregon,2018-03-18,2018
1063984,2,2,Northern Colorado,Drake,2018-03-18,2018
1064001,0,2,Oklahoma St.,Stanford,2018-03-19,2018
1063974,0,2,Western Kentucky,USC,2018-03-19,2018
1064002,0,4,Saint Mary's,Washington,2018-03-19,2018
1063992,2,2,Utah,LSU,2018-03-19,2018
1063991,2,3,Campbell,New Orleans,2018-03-19,2018
1063999,4,1,Jacksonville St.,Central Arkansas,2018-03-19,2018
1064000,4,2,North Texas,Mercer,2018-03-19,2018
1064003,4,2,San Francisco,Utah Valley,2018-03-19,2018
1064005,4,4,Sam Houston St.,Eastern Michigan,2018-03-19,2018
1064030,0,0,Mississippi St.,Louisville,2018-03-20,2018
1064032,0,2,Penn St.,Marquette,2018-03-20,2018
1064047,0,0,Western Kentucky,Oklahoma St.,2018-03-21,2018
1064048,2,0,Utah,Saint Mary's,2018-03-21,2018
1064038,2,4,Northern Colorado,San Diego,2018-03-21,2018
1064028,4,4,Illinois Chicago,Austin Peay,2018-03-21,2018
1064046,4,4,North Texas,Jacksonville St.,2018-03-21,2018
1064036,0,0,Florida St.,Gonzaga,2018-03-22,2018
1064037,0,0,Kansas St.,Kentucky,2018-03-22,2018
1064031,0,0,Loyola Chicago,Nevada,2018-03-22,2018
1064033,0,0,Michigan,Texas A&M,2018-03-22,2018
1064044,4,2,Sam Houston St.,UTSA,2018-03-22,2018
1064045,4,2,San Francisco,Campbell,2018-03-22,2018
1064029,0,0,Duke,Syracuse,2018-03-23,2018
1064035,0,0,Kansas,Clemson,2018-03-23,2018
1064027,0,0,Texas Tech,Purdue,2018-03-23,2018
1064039,0,0,Villanova,West Virginia,2018-03-23,2018
1064054,0,0,Loyola Chicago,Kansas St.,2018-03-24,2018
1064058,0,0,Kansas,Duke,2018-03-25,2018
1064059,0,0,Villanova,Texas Tech,2018-03-25,2018
1064055,4,4,San Francisco,North Texas,2018-03-26,2018
1064049,0,0,Penn St.,Mississippi St.,2018-03-27,2018
1064051,2,0,Utah,Western Kentucky,2018-03-27,2018
1064061,2,4,Northern Colorado,Sam Houston St.,2018-03-28,2018
1064060,4,2,Illinois Chicago,Liberty,2018-03-28,2018
1064056,4,4,North Texas,San Francisco,2018-03-28,2018
1064064,0,2,Penn St.,Utah,2018-03-29,2018
1064065,2,4,Northern Colorado,Illinois Chicago,2018-03-30,2018
1064057,4,4,North Texas,San Francisco,2018-03-30,2018
1064062,0,0,Michigan,Loyola Chicago,2018-03-31,2018
1064063,0,0,Villanova,Kansas,2018-03-31,2018
1064066,0,0,Villanova,Michigan,2018-04-02,2018
